,id,date,price,bathrooms,sqft_lot,level
2167,7297700055,2015-03-05,306000.0,1.0,10350,low_standard
20300,6749700006,2014-07-15,306000.0,1.5,1183,low_standard
666,6145600041,2014-05-14,306000.0,1.5,1086,low_standard
18712,2473480210,2014-05-28,306000.0,2.5,11193,low_standard
11724,9183702220,2014-09-15,306000.0,1.75,9800,low_standard
18397,1723049419,2014-12-04,306000.0,1.5,8700,low_standard
5977,2822059181,2015-04-13,306000.0,2.0,169448,low_standard
20663,1085621740,2014-08-14,306000.0,2.5,3577,low_standard
14843,1310820150,2014-08-12,305950.0,2.5,4968,low_standard
16470,8078570460,2014-09-24,305500.0,2.5,7199,low_standard
2430,4024101052,2014-12-17,305500.0,1.0,6090,low_standard
11840,5127000810,2014-05-14,305495.0,1.75,10200,low_standard
20978,7227801581,2014-05-07,305450.0,2.5,3573,low_standard
12928,7655900062,2014-07-28,305240.0,1.0,9000,low_standard
8739,4010800110,2014-06-09,305100.0,2.0,35988,low_standard
15412,9510900630,2014-06-17,305000.0,2.25,7665,low_standard
4216,2323059184,2014-12-30,305000.0,2.0,13551,low_standard
16403,1233100351,2014-12-11,305000.0,1.0,9048,low_standard
12954,3331001165,2014-09-26,305000.0,1.0,5150,low_standard
13098,2571910210,2014-10-01,305000.0,2.0,8487,low_standard
10924,1310900140,2014-06-24,305000.0,2.25,9371,low_standard
11101,9542840570,2015-04-01,305000.0,2.5,4000,low_standard
13074,7129304225,2015-01-08,305000.0,2.25,5250,low_standard
11615,9510900140,2015-04-06,305000.0,2.5,7000,low_standard
12453,4022900951,2015-04-02,305000.0,1.0,22725,low_standard
20636,6817750340,2014-09-19,305000.0,2.5,3150,low_standard
4498,1898900100,2014-07-22,305000.0,2.5,14773,low_standard
1158,1541700240,2014-07-29,305000.0,2.5,5000,low_standard
17091,4343800080,2014-08-18,305000.0,1.0,7250,low_standard
11331,3438500677,2014-06-13,305000.0,1.5,5240,low_standard
13024,9211500620,2015-04-28,305000.0,2.25,6650,low_standard
13330,4073200124,2015-04-17,305000.0,1.0,7200,low_standard
5720,2781280290,2015-04-27,305000.0,2.5,3516,low_standard
17273,2460500020,2015-03-30,305000.0,1.75,10140,low_standard
21324,5422950080,2014-08-25,305000.0,2.5,3800,low_standard
19960,3821700038,2014-10-01,305000.0,3.0,1112,low_standard
12147,9407001600,2015-04-23,305000.0,1.75,11500,low_standard
17198,1079350020,2014-08-21,305000.0,2.0,7697,low_standard
12836,1154100205,2014-10-13,305000.0,1.0,7500,low_standard
12842,8802400644,2015-05-05,305000.0,2.5,8000,low_standard
12355,5151600390,2014-11-13,305000.0,1.75,12731,low_standard
190,9477200200,2014-08-18,305000.0,1.75,9480,low_standard
20573,8943600870,2014-11-13,305000.0,2.25,3717,low_standard
6509,9412710440,2015-04-22,305000.0,2.75,8600,low_standard
4359,2610100015,2014-08-13,305000.0,1.75,7200,low_standard
315,1328320800,2014-11-05,305000.0,2.25,7700,low_standard
4603,1221000490,2014-11-13,305000.0,2.0,1831,low_standard
9533,6699000610,2014-08-11,305000.0,2.5,5027,low_standard
9720,2568300045,2014-06-25,305000.0,2.0,8240,low_standard
9218,4024101050,2014-06-02,305000.0,1.0,13475,low_standard
9283,5562100325,2014-11-25,305000.0,1.0,8212,low_standard
18459,1402950100,2014-11-21,305000.0,2.5,5959,low_standard
9407,5104510120,2015-03-27,305000.0,2.5,5175,low_standard
9546,7349400610,2014-08-12,305000.0,2.25,12581,low_standard
7164,4057300170,2014-06-02,305000.0,1.5,2980,low_standard
86,2599001200,2014-11-03,305000.0,2.25,8400,low_standard
7134,320069049,2014-05-14,305000.0,1.5,131551,low_standard
2011,7203102080,2014-12-17,305000.0,1.0,3140,low_standard
9702,1926049326,2015-02-10,305000.0,1.0,7140,low_standard
9803,5145100310,2015-03-07,305000.0,1.0,8008,low_standard
7318,4358700188,2015-03-31,305000.0,2.5,895,low_standard
641,3329500060,2014-07-28,305000.0,2.5,9091,low_standard
20708,6817750510,2015-03-03,305000.0,2.5,3250,low_standard
21397,6021503698,2014-05-29,305000.0,2.25,905,low_standard
20706,8562780800,2014-10-16,305000.0,1.75,758,low_standard
2902,9320700090,2014-09-11,305000.0,2.25,9600,low_standard
18220,2025701080,2015-03-18,305000.0,2.25,6600,low_standard
6877,9406520290,2014-12-29,305000.0,2.25,12414,low_standard
10218,730000139,2014-10-16,305000.0,1.5,2142,low_standard
10259,2473480350,2014-05-19,305000.0,1.75,12247,low_standard
16816,8029500380,2014-07-31,305000.0,2.0,10873,low_standard
15689,3826500470,2015-04-15,305000.0,2.25,10962,low_standard
9183,1565950230,2014-11-20,305000.0,2.5,6825,low_standard
20313,3395070440,2015-02-09,305000.0,2.5,2480,low_standard
7544,9406520580,2014-08-19,305000.0,2.25,9519,low_standard
7922,1771000690,2014-05-28,305000.0,1.0,11776,low_standard
7960,109000040,2015-03-16,305000.0,1.75,7862,low_standard
7994,3832060940,2014-07-29,305000.0,2.5,4683,low_standard
15943,8074200080,2015-02-13,305000.0,2.0,12430,low_standard
2357,243000335,2014-09-29,305000.0,1.0,8450,low_standard
7786,3826000665,2014-05-22,305000.0,1.75,8100,low_standard
8307,8656300385,2015-03-17,305000.0,1.0,19115,low_standard
7742,2582500110,2014-10-07,305000.0,2.5,6487,low_standard
2643,2023049350,2015-04-10,305000.0,1.5,9086,low_standard
14408,8687800065,2014-07-02,305000.0,1.0,12960,low_standard
20506,7203101590,2015-01-08,305000.0,1.0,3383,low_standard
16502,1332700010,2014-12-16,305000.0,2.25,1968,low_standard
16647,1423910670,2014-05-27,305000.0,1.0,9288,low_standard
8755,2724069010,2015-04-30,305000.0,1.0,8276,low_standard
16103,7418000020,2014-07-24,305000.0,1.75,10350,low_standard
7465,2658000373,2015-01-22,305000.0,2.0,6250,low_standard
8923,621049103,2014-07-09,305000.0,1.5,12196,low_standard
2711,7300000550,2015-04-24,305000.0,2.5,3240,low_standard
14207,6300500183,2014-12-12,305000.0,2.0,5043,low_standard
16678,7950300440,2014-10-15,305000.0,1.0,6000,low_standard
16686,1088400190,2015-04-22,305000.0,1.0,10125,low_standard
9140,8731900880,2015-04-20,305000.0,2.25,8820,low_standard
10331,3353404510,2015-01-07,305000.0,1.0,186872,low_standard
21559,3438501329,2014-05-20,305000.0,2.5,2656,low_standard
10869,5152000030,2015-02-04,305000.0,2.5,12220,low_standard
780,7230200340,2015-02-25,305000.0,1.0,23680,low_standard
18006,7224500375,2014-07-15,305000.0,1.0,5350,low_standard
6724,1473200170,2014-07-29,305000.0,2.5,1622,low_standard
743,1771000890,2014-09-17,305000.0,1.0,9750,low_standard
15440,8732030440,2014-08-13,305000.0,2.5,12000,low_standard
19470,1431700210,2014-07-02,305000.0,1.0,7424,low_standard
1773,2944500710,2015-02-20,305000.0,2.5,9103,low_standard
3804,5149300100,2014-08-18,304999.0,2.25,9600,low_standard
10448,7454000990,2014-09-24,304950.0,1.0,6720,low_standard
18042,9407001770,2015-05-12,304950.0,1.75,9000,low_standard
280,1722059235,2014-07-03,304900.0,1.75,11325,low_standard
7114,6150700169,2014-06-09,304700.0,1.0,5995,low_standard
19762,9268850350,2015-03-19,304500.0,2.0,942,low_standard
17467,5466380050,2014-12-19,304500.0,2.5,5202,low_standard
10656,7205510370,2014-11-24,304500.0,2.25,6930,low_standard
13578,104560120,2014-07-18,304400.0,2.75,8100,low_standard
3358,7212650850,2015-04-27,304000.0,2.5,6773,low_standard
9846,6300500105,2014-10-02,304000.0,2.25,1034,low_standard
5491,984000780,2014-06-16,304000.0,2.0,8750,low_standard
7213,3319500299,2014-08-06,304000.0,1.5,676,low_standard
9178,6163900821,2014-06-24,304000.0,2.0,8454,low_standard
16517,3211200290,2014-05-27,304000.0,1.0,7500,low_standard
7353,5437600010,2015-04-06,304000.0,2.5,5298,low_standard
9136,372000040,2014-10-03,304000.0,1.75,6000,low_standard
3947,7304300906,2014-06-13,304000.0,1.0,8184,low_standard
1367,3295950240,2014-09-05,303700.0,2.5,5700,low_standard
17590,1453601502,2015-02-26,303697.0,2.0,7334,low_standard
21186,7896300592,2015-01-14,303500.0,4.5,7200,low_standard
6699,2121000250,2014-05-09,303500.0,1.5,10464,low_standard
5338,2215901310,2014-11-14,303500.0,2.5,7345,low_standard
20983,7299600180,2014-06-10,303210.0,2.5,5000,low_standard
6989,3878900185,2014-10-22,303100.0,1.5,5650,low_standard
20915,1085621960,2014-12-12,303000.0,2.5,3564,low_standard
7151,1473200130,2015-03-20,303000.0,2.25,873,low_standard
17032,2475900170,2015-04-29,303000.0,1.0,9583,low_standard
1134,2475201180,2015-02-06,303000.0,2.5,4100,low_standard
9687,8159620260,2014-07-11,303000.0,2.25,8927,low_standard
4506,9407111220,2015-05-04,303000.0,1.0,9200,low_standard
11736,3797300140,2014-07-21,303000.0,2.75,8820,low_standard
1574,7300410060,2015-04-25,303000.0,2.5,4957,low_standard
5289,3123039063,2014-09-08,303000.0,1.0,27007,low_standard
6574,5468770250,2014-08-19,303000.0,2.5,6783,low_standard
8100,123039424,2014-07-10,303000.0,2.0,9750,low_standard
6391,9834201470,2014-12-18,303000.0,1.5,1075,low_standard
19036,1453602310,2014-12-16,303000.0,1.5,1650,low_standard
20293,7625702901,2015-03-11,302860.0,1.0,3279,low_standard
11752,3790700070,2014-11-21,302500.0,2.5,5511,low_standard
4582,9478500590,2015-04-08,302500.0,2.5,4476,low_standard
13789,1683800120,2014-11-17,302500.0,2.25,11985,low_standard
1268,2215450060,2014-12-23,302495.0,2.5,7201,low_standard
16390,8731960050,2014-12-29,302300.0,2.75,9450,low_standard
5567,7942601155,2014-07-22,302282.0,1.0,5120,low_standard
12900,7229100180,2015-03-23,302200.0,1.5,10396,low_standard
8434,1721801010,2015-04-24,302100.0,1.0,6120,low_standard
21047,9268850360,2015-02-23,302059.0,2.0,745,low_standard
1125,3450300240,2014-05-15,302000.0,1.75,7865,low_standard
2306,3145600045,2015-02-25,302000.0,2.0,4621,low_standard
14401,9183701085,2015-04-15,302000.0,1.5,10200,low_standard
17422,3861440010,2014-07-15,302000.0,2.75,9120,low_standard
19266,2341800195,2014-11-06,302000.0,1.0,5000,low_standard
7307,255580190,2014-09-15,302000.0,2.5,7895,low_standard
6097,5666300010,2014-07-22,302000.0,1.0,7000,low_standard
12423,1471701200,2014-10-22,302000.0,3.0,13500,low_standard
16993,1657310170,2014-07-23,302000.0,2.5,9492,low_standard
12810,3705900124,2015-02-20,302000.0,1.75,8642,low_standard
4659,2572400100,2014-11-05,302000.0,1.0,1950,low_standard
6599,537000255,2015-04-29,302000.0,1.75,8200,low_standard
1959,2473251170,2014-06-26,302000.0,1.75,17664,low_standard
2871,1820069019,2014-05-29,302000.0,1.0,423838,low_standard
1451,2228900270,2015-02-12,302000.0,1.0,6000,low_standard
13923,2739200040,2014-09-24,302000.0,2.0,9629,low_standard
10563,1545804510,2014-05-12,302000.0,2.25,7813,low_standard
16027,6928000440,2014-07-18,301950.0,1.75,9288,low_standard
19742,2349300069,2014-05-12,301500.0,1.5,1333,low_standard
18014,2064800880,2015-02-01,301500.0,1.0,7419,low_standard
10486,2976800700,2014-05-22,301350.0,3.0,7440,low_standard
6720,5417600130,2015-05-12,301000.0,1.0,9000,low_standard
8712,3791400100,2014-07-28,301000.0,2.5,6146,low_standard
6570,8899000190,2014-12-12,301000.0,1.75,7200,low_standard
1767,6152900273,2014-09-09,301000.0,1.5,8414,low_standard
18496,415100015,2014-07-25,301000.0,1.0,9241,low_standard
57,2799800710,2015-04-07,301000.0,2.5,4750,low_standard
14835,3613600150,2015-01-05,300523.0,2.5,6840,low_standard
20190,7899800851,2015-04-23,300500.0,1.5,801,low_standard
15884,4137040250,2014-10-21,300499.0,2.5,7944,low_standard
20393,3021059304,2014-09-17,300000.0,3.0,9926,low_standard
4286,9264921140,2015-03-12,300000.0,2.75,15508,low_standard
8686,6837820330,2015-04-29,300000.0,2.5,8932,low_standard
16022,1560870470,2014-07-31,300000.0,2.5,2999,low_standard
18679,9264920870,2014-10-23,300000.0,2.25,10030,low_standard
12474,8718500560,2014-06-27,300000.0,1.5,8911,low_standard
6576,1721800190,2015-04-09,300000.0,1.5,6120,low_standard
21080,2690100170,2014-10-13,300000.0,2.5,1477,low_standard
2497,1000102,2015-04-22,300000.0,3.0,9373,low_standard
20652,7883603648,2014-05-22,300000.0,2.5,6000,low_standard
7899,7660100336,2014-12-10,300000.0,2.5,1570,low_standard
1585,8019200030,2014-09-26,300000.0,1.5,14750,low_standard
17185,1523069022,2015-05-06,300000.0,1.5,82764,low_standard
7551,1237500120,2014-05-20,300000.0,1.0,9900,low_standard
2392,798000342,2014-08-15,300000.0,2.5,12750,low_standard
17241,3211200420,2014-06-18,300000.0,1.0,7700,low_standard
19840,2517101200,2014-07-07,300000.0,2.5,5195,low_standard
8376,2025700180,2014-11-20,300000.0,2.25,5421,low_standard
15434,3732800525,2014-07-09,300000.0,1.75,5015,low_standard
3836,4302200336,2014-07-07,300000.0,1.0,5160,low_standard
17227,8835210130,2014-08-08,300000.0,1.5,3927,low_standard
15899,3395040920,2014-06-18,300000.0,2.5,3575,low_standard
11003,3243200310,2014-05-20,300000.0,1.0,7735,low_standard
20876,8669180150,2015-03-26,300000.0,3.0,4419,low_standard
16394,2968800825,2015-03-23,300000.0,1.75,7620,low_standard
21286,6817750440,2014-10-14,300000.0,2.5,3272,low_standard
12598,6648500580,2015-04-21,300000.0,2.25,7225,low_standard
18865,123039364,2014-05-21,300000.0,1.0,13700,low_standard
7595,252000300,2015-01-20,300000.0,2.0,16500,low_standard
16047,7212680080,2014-10-15,300000.0,1.75,8481,low_standard
7576,4180400090,2014-06-13,300000.0,2.5,10814,low_standard
16243,9542830430,2014-08-06,300000.0,2.5,4200,low_standard
7572,2799800750,2015-04-16,300000.0,2.5,4750,low_standard
8201,2517000150,2014-07-13,300000.0,2.5,3439,low_standard
2605,9476700135,2015-03-19,300000.0,1.75,8352,low_standard
1811,4327100045,2014-07-21,300000.0,1.0,8875,low_standard
10705,9430000070,2015-04-30,300000.0,2.5,5707,low_standard
17987,2227900040,2015-01-14,300000.0,1.75,9205,low_standard
6159,2473000130,2014-06-26,300000.0,2.25,10395,low_standard
21058,7549800543,2014-06-12,300000.0,3.25,1235,low_standard
20985,2517000650,2014-07-16,300000.0,2.5,4590,low_standard
6182,8645511350,2014-12-01,300000.0,1.75,21138,low_standard
1749,3500100189,2014-06-30,300000.0,1.0,8153,low_standard
7118,7227800660,2014-05-22,300000.0,2.0,10812,low_standard
15223,7304301300,2014-07-02,300000.0,1.0,11919,low_standard
9744,5416500520,2014-08-25,300000.0,2.5,4200,low_standard
6237,7203102140,2015-04-29,300000.0,1.0,2482,low_standard
15267,3022039069,2015-03-26,300000.0,1.0,12415,low_standard
11246,9478500570,2014-06-23,300000.0,2.5,4469,low_standard
11669,2212200270,2015-02-20,300000.0,1.75,6900,low_standard
1406,869700320,2014-08-06,300000.0,2.5,3855,low_standard
6267,112900020,2014-07-01,300000.0,2.25,5128,low_standard
1775,7211340030,2015-04-28,300000.0,1.0,10168,low_standard
11456,7399000350,2014-11-04,300000.0,2.0,8300,low_standard
10018,4364200075,2014-06-24,300000.0,1.0,5120,low_standard
4068,3580900090,2014-09-02,300000.0,2.0,9855,low_standard
1502,3276900030,2014-10-06,300000.0,2.75,9276,low_standard
11400,1402950240,2014-06-02,300000.0,2.5,7476,low_standard
1892,9265700045,2014-06-24,300000.0,1.0,7007,low_standard
16276,7635800313,2014-07-18,300000.0,1.5,8760,low_standard
19595,2143700406,2014-12-11,300000.0,2.25,7560,low_standard
17762,7750500120,2014-11-18,300000.0,1.0,4760,low_standard
11329,9835800320,2014-08-28,300000.0,1.75,8750,low_standard
16221,1509700050,2014-05-23,300000.0,2.5,9898,low_standard
19453,3755100220,2014-08-19,300000.0,1.75,9761,low_standard
6150,6145600285,2014-05-29,300000.0,1.0,3844,low_standard
15608,3904100089,2015-03-18,300000.0,1.75,7370,low_standard
4191,6713700025,2014-05-15,300000.0,1.0,13000,low_standard
18510,6064800410,2014-07-30,300000.0,2.25,1585,low_standard
7395,3343901188,2015-03-23,300000.0,1.0,7200,low_standard
10677,2111010890,2014-11-05,300000.0,2.5,3691,low_standard
11102,2473381070,2014-11-05,300000.0,1.75,7000,low_standard
15732,2944500420,2014-12-11,300000.0,2.5,7215,low_standard
9119,8856890330,2014-09-15,300000.0,2.25,9613,low_standard
18001,4036400110,2015-01-29,300000.0,2.75,12282,low_standard
10662,2008000550,2014-08-15,300000.0,2.0,9600,low_standard
4262,3500100025,2014-06-28,300000.0,1.0,8499,low_standard
15697,3438501150,2014-07-28,300000.0,2.0,7598,low_standard
17429,7222000244,2015-02-23,300000.0,3.0,9375,low_standard
12171,3820350140,2014-08-27,300000.0,2.5,3381,low_standard
6005,8947800080,2014-11-05,300000.0,1.0,12300,low_standard
6031,6381502155,2015-01-16,300000.0,1.0,7200,low_standard
11194,1139600270,2014-07-01,300000.0,2.75,9620,low_standard
20269,8096800500,2015-03-17,300000.0,2.5,5701,low_standard
18467,1775900220,2014-09-22,300000.0,1.5,15053,low_standard
9353,2113701080,2014-11-12,300000.0,1.0,4010,low_standard
20616,5137800030,2014-07-01,300000.0,2.5,3826,low_standard
17504,1822059073,2015-04-14,300000.0,1.0,12000,low_standard
7234,984100010,2014-09-30,300000.0,2.25,7700,low_standard
1713,522059299,2015-02-04,300000.0,1.75,12776,low_standard
19284,7694600201,2015-03-22,300000.0,1.75,7200,low_standard
9450,7518501140,2015-01-13,300000.0,2.0,2550,low_standard
10926,1402810140,2014-05-05,300000.0,2.0,10072,low_standard
1723,7230000350,2014-09-09,300000.0,1.75,51836,low_standard
9568,3298500690,2014-07-08,300000.0,1.0,7314,low_standard
21067,6300500081,2014-08-06,300000.0,2.5,1200,low_standard
21124,1459920010,2015-03-23,300000.0,2.0,7159,low_standard
16509,5151200290,2014-05-12,300000.0,1.75,8100,low_standard
16892,4058801680,2014-05-23,300000.0,1.0,7788,low_standard
13678,7229100040,2014-07-29,300000.0,2.5,10350,low_standard
13695,1898900040,2014-06-06,300000.0,2.5,15508,low_standard
5165,6673050020,2015-04-01,300000.0,2.5,11250,low_standard
14299,1446800995,2014-08-05,300000.0,2.5,6628,low_standard
930,3395070640,2014-09-02,300000.0,2.5,2614,low_standard
5130,3327020290,2015-02-20,300000.0,1.75,7600,low_standard
356,5416510830,2014-08-06,300000.0,2.5,4862,low_standard
904,2460700260,2015-02-18,300000.0,2.0,6698,low_standard
13118,4058802300,2014-08-20,300000.0,2.0,7440,low_standard
5080,9485300190,2014-10-09,300000.0,2.5,8058,low_standard
13808,9542830210,2015-02-11,300000.0,2.25,3200,low_standard
5447,9232900050,2014-08-06,300000.0,1.75,6350,low_standard
14897,6799300130,2014-06-23,300000.0,2.5,5550,low_standard
21390,3832050580,2014-05-02,300000.0,2.5,5050,low_standard
13848,1598600209,2014-10-20,300000.0,2.5,8163,low_standard
16671,9250900104,2014-11-10,300000.0,1.75,8500,low_standard
16803,7116500920,2014-05-20,300000.0,5.25,5682,low_standard
13044,7548300441,2014-05-07,300000.0,1.0,3001,low_standard
14066,8001600150,2015-03-10,300000.0,1.5,8232,low_standard
13035,8658303265,2014-11-06,300000.0,1.0,5000,low_standard
13019,164000174,2014-09-08,300000.0,1.0,6300,low_standard
575,222069082,2014-12-17,300000.0,1.0,75794,low_standard
4931,9572000080,2014-06-16,300000.0,3.0,6355,low_standard
4542,3124089086,2014-10-02,300000.0,1.0,177657,low_standard
12989,8029500450,2014-05-29,300000.0,2.5,9827,low_standard
13645,1329500120,2015-01-09,300000.0,2.5,8572,low_standard
16864,1566100595,2014-05-14,300000.0,1.0,8280,low_standard
4715,3021049140,2015-03-25,300000.0,2.5,17349,low_standard
16901,3438501700,2014-08-27,300000.0,1.0,20812,low_standard
14131,984000650,2014-09-08,300000.0,2.0,8750,low_standard
515,4402700070,2015-03-11,300000.0,1.0,7680,low_standard
5358,3395041236,2014-10-23,300000.0,2.5,3253,low_standard
4507,1332200110,2014-07-08,300000.0,2.5,8065,low_standard
3555,7229000025,2014-07-07,300000.0,3.0,10800,low_standard
11553,4031700030,2015-04-10,299999.0,2.5,9719,low_standard
11635,4338800685,2014-08-19,299999.0,2.0,7200,low_standard
14493,1041440360,2015-01-05,299999.0,2.5,4828,low_standard
20913,1773100967,2015-02-23,299999.0,2.25,1234,low_standard
937,3432500486,2014-06-23,299995.0,1.0,7200,low_standard
7879,4137030040,2014-06-12,299995.0,2.5,7500,low_standard
10988,1321700390,2014-09-08,299990.0,2.5,8541,low_standard
8624,2320069189,2014-10-27,299990.0,1.0,125452,low_standard
